"id","uid","date","Intention to Use 1","Perceived Usefulness 4","Perceived Ease of Use 2","Trust","Sex","Age","Aviophobia","Driving Frequency","Playing Hours","VR Playing Frequency"
"7442","7f9d778407f341e8a12677d7aea44aab","2019-09-27 10:43:48","0","100","0","0","weiblich","44","1","85","99","mehr als 10 mal"
"7443","5c2aab95ba0a4863953740e9db83fe9e","2019-09-27 10:45:43","0","100","100","0","intersex","10","1","99","99","mehr als 10 mal"
"7444","2c7754c70bfb431f883439fad2244569","2019-09-27 10:46:37","88","88","88","88","intersex","88","0","88","88","unter 10"
"7445","3a2b5ed8b779433d9fcdb67ce7e27d7b","2019-09-27 10:47:43","38","38","38","38","weiblich","38","1","83","38","mehr als 10 mal"
"7446","4b6e35ffab2a4e00a3a68ca1033d340c","2019-09-27 10:48:04","100","100","100","100","intersex","11","1","99","89","mehr als 10 mal"
"7447","dd1ab8dca9624e63b6918f79a5e0b7be","2019-09-27 10:48:25","87","90","90","80","weiblich","82","0","82","85","unter 10"
"7448","eea9d218ebf94eec8315a070899285ca","2019-09-27 10:49:28","50","100","100","100","weiblich","99","0","99","99","Noch nie"
"7449","372b887d50dd42cfb58f25fedcb31067","2019-09-27 10:49:51","12","12","12","12","männlich","12","1","12","12","mehr als 10 mal"
"7450","bccd4f511aac4d25a9144a764af2322a","2019-09-27 10:50:54","100","99","99","100","weiblich","99","0","99","99","mehr als 10 mal"
"7451","afdfe8449236405385d5bdd30d8924db","2019-09-27 10:54:04","46","85","75","68","weiblich","10","0","0","3","Ein mal"
"7452","bf8aaf922c1d4758a57541f8bd4339ae","2019-09-27 10:54:08","99","100","100","35","weiblich","11","0","0","4","unter 10"
"7453","4d1b84430e194ff29e535271da881efa","2019-09-27 10:56:17","0","100","0","0","intersex","99","1","9","99","Noch nie"
"7454","132d785c873a49fb94d7a5f3164c8fbf","2019-09-27 10:58:33","50","50","50","100","weiblich","26","0","88","99","unter 10"
"7455","24c6025c8422468996cd5ad215342278","2019-09-27 10:58:44","0","0","0","0","weiblich","99","1","99","99","Noch nie"
"7456","d262436d81974850af447f42a054441d","2019-09-27 11:02:31","100","100","100","100","weiblich","16","1","0","21","Noch nie"
"7457","dbc8d86c9a6d4fbf9962ef43e4f153b9","2019-09-27 11:07:14","0","100","100","0","weiblich","99","1","99","25","Noch nie"
"7458","ebddd002549f49f5bfd3ea5615ab43fa","2019-09-27 11:08:09","50","27","100","0","intersex","99","0","99","3","Noch nie"
"7459","16b41a24ec2844838aacb78cb819da85","2019-09-27 11:08:25","84","96","81","100","männlich","10","0","98","29","Ein mal"
"7460","74068e36b576419d9c0fec5580527edc","2019-09-27 11:24:15","100","0","100","27","männlich","11","0","3","3","unter 10"
"7461","de72a947e2f74fb9820e9de536b7f39a","2019-09-27 11:25:28","100","100","77","100","männlich","11","0","1","10","mehr als 10 mal"
"7462","44f5bd2a22434551bb33a667d16371e3","2019-09-27 11:27:24","100","100","100","100","weiblich","12","0","18","1","unter 10"
"7463","240ee731d0734d9e90d7fbb3c14d421a","2019-09-27 11:28:46","100","100","100","100","keine Angabe","12","0","99","99","mehr als 10 mal"
"7464","8cc41c9db43a4623990913749a0b5413","2019-09-27 11:31:47","0","100","50","50","keine Angabe","12","0","0","21","Noch nie"
"7465","cf1135ceb1514768bd619e534eac4134","2019-09-27 11:32:20","100","100","100","100","weiblich","12","0","18","1","unter 10"
"7466","20ffdbc37f224bd5a033497f5226540c","2019-09-27 11:33:06","100","100","100","100","weiblich","11","0","0","1","unter 10"
"7467","ba7bf06030e04214a827dfebdbb80be3","2019-09-27 11:36:18","38","32","100","100","männlich","11","0","1","3","Ein mal"
"7468","a2177a7f535f498dba8d1893f1bdbcce","2019-09-27 11:38:22","50","100","50","0","weiblich","25","1","99","35","mehr als 10 mal"
"7469","1a801b1ef35a4a80907462f1145cad34","2019-09-27 11:41:22","100","100","100","100","weiblich","11","0","0","0","unter 10"
"7470","0ad9eaf1df36449cafcbec5d72ff3f4c","2019-09-27 11:44:18","0","70","50","39","weiblich","11","1","0","1","unter 10"
"7471","bbdf126e5cb04a4fb4c7af8518c543d2","2019-09-27 11:47:27","0","79","100","0","weiblich","11","1","0","0","Noch nie"
"7472","f0ac775c30524f12b25a74d8fc69a045","2019-09-27 11:48:57","10","32","35","34","weiblich","11","0","0","0","unter 10"
"7473","eee91fbc6caf4d0ba15576308d0fd5c3","2019-09-27 11:50:16","0","0","0","0","intersex","12","1","99","99","mehr als 10 mal"
"7474","22aabdebca15407eaa3ed27ff1fd48db","2019-09-27 11:52:55","100","100","100","100","weiblich","12","0","18","99","Ein mal"
"7475","babe05debcd445b88535bb044ea09512","2019-09-27 11:56:38","100","73","100","87","weiblich","11","0","0","1","unter 10"
"7476","ccb2c7b33ce4448db3aea7ff015b563f","2019-09-27 12:02:36","60","91","79","100","weiblich","11","0","0","0","Noch nie"
"7477","09ff941af994481bba597dd2f5ca66e1","2019-09-27 12:05:33","74","79","70","16","weiblich","11","0","0","0","unter 10"
"7478","dbb90151304748b5bbf4969e1beff103","2019-09-27 12:07:00","0","0","50","2","keine Angabe","11","1","2","90","mehr als 10 mal"
"7479","d51501f7af67411f8b4c0cd7e33c61e6","2019-09-27 12:08:18","50","100","50","78","weiblich","12","0","0","0","Noch nie"
"7480","508af5d4814b4cd9bc96d9cb1064276c","2019-09-27 12:08:37","100","100","0","86","intersex","99","0","99","99","mehr als 10 mal"
"7481","6e3affdf4e6a4ce88e0bb1a1f6f4342a","2019-09-27 12:09:42","8","3","90","63","intersex","1","1","99","99","mehr als 10 mal"
"7482","9a8f75de82e04b5aa9d595991e0b685b","2019-09-27 12:10:40","50","0","100","100","männlich","12","0","99","99","mehr als 10 mal"
"7483","70ec5b66bead41d9bed9f55a033eabc2","2019-09-27 12:11:15","50","79","39","100","weiblich","11","1","3","85","mehr als 10 mal"
"7484","dcd0c04459f04d8e9dffffefe17354b1","2019-09-27 12:13:28","100","100","100","100","intersex","2","0","99","0","Noch nie"
"7485","a65cf72b64374455bec9f0c9a0c42fdf","2019-09-27 12:13:49","0","0","0","0","intersex","99","0","99","9","Noch nie"
"7486","662a0c6e978244b4a9b8a549b2e133e2","2019-09-27 12:14:13","100","31","63","100","keine Angabe","64","0","38","8","Ein mal"
"7487","2f57bd9eed7e4d2a9f4f186ac888312f","2019-09-27 12:15:02","100","100","100","100","intersex","99","1","99","99","mehr als 10 mal"
"7488","bdd2533e6e444caeb898daf7543b1ee1","2019-09-27 12:15:09","75","61","46","69","weiblich","11","0","0","0","Ein mal"
"7489","57571c930f9e4890b252a1ac2e37a1e9","2019-09-27 12:16:37","0","0","50","0","weiblich","5","0","28","5","Noch nie"
"7490","573663b2af9a4ea28751ac7da6040ccd","2019-09-27 12:17:05","50","50","100","80","intersex","0","0","5","99","mehr als 10 mal"
"7491","0cdce96695a248ef8c116168d476debf","2019-09-27 12:17:49","50","0","100","100","weiblich","12","0","0","20","mehr als 10 mal"
"7492","c7f08c4759b34cb0948d24f7e2a2a6fb","2019-09-27 12:18:39","100","100","100","100","männlich","11","0","10","2","unter 10"
"7493","b5125f649d7c4046811689670b60bcef","2019-09-27 12:22:58","100","100","100","99","keine Angabe","99","1","99","99","Noch nie"
"7494","b7a956f3514c45d89bb915fe2fb06eda","2019-09-27 12:25:27","0","0","0","0","intersex","11","0","0","99","unter 10"
"7495","2664016cec3d43da89f46e180892f4d4","2019-09-27 12:27:16","0","100","100","100","intersex","11","0","11","99","mehr als 10 mal"
"7496","ca253a78a0804ddcaf34ffad3dd94d23","2019-09-27 12:28:12","100","100","100","100","intersex","11","0","99","99","mehr als 10 mal"
"7497","2b70e2eaeea34aae855c0d7d98ab5889","2019-09-27 12:31:36","4","3","1","24","intersex","12","0","11","21","Ein mal"
"7498","2302c1aac29f4d1aa2797505ff7de3b4","2019-09-27 12:33:10","100","0","100","82","weiblich","12","0","0","1","Noch nie"
"7499","c573a32c260847f2b7bfdb45590988fb","2019-09-27 12:36:38","100","22","85","87","weiblich","13","0","0","3","Noch nie"
"7500","aae40b15e26643e683cdd7ee1cd45610","2019-09-27 12:38:01","71","26","32","50","keine Angabe","10","0","0","0","Noch nie"
"7501","6ef00a10ffc8495dad4ab1c25d2d4cdd","2019-09-27 12:38:52","77","23","47","79","intersex","12","1","1","1","Ein mal"
"7502","66fea6bf5b0541b5b0266a3720d5a6cc","2019-09-27 12:44:52","0","40","75","100","männlich","22","0","3","5","mehr als 10 mal"
"7503","1fd7639a01264012acdf75fc4116b778","2019-09-27 12:45:10","50","50","50","34","männlich","26","0","10","2","Noch nie"
"7504","5067f4a681bd4080b1157fed6c95d1dd","2019-09-27 12:50:26","75","32","50","84","männlich","65","0","40","2","Ein mal"
"7505","d8bab9cd3081482a9815f428b3881b2e","2019-09-27 12:53:16","0","0","0","50","weiblich","62","0","42","1","Ein mal"
"7506","92fc84df239a4d6abd84c03028729894","2019-09-27 13:03:12","100","96","97","98","männlich","62","0","45","0","Noch nie"
"7507","5ebc262f13884a81b331ccde06397705","2019-09-27 13:17:34","10","9","6","70","keine Angabe","34","0","16","0","Noch nie"
"7508","873888b6fe26403f9341611c7e0017f1","2019-09-27 13:20:17","83","89","73","80","weiblich","45","0","25","0","Ein mal"
"7509","1dd8ba754f9b4df7920cf85d6ace45b9","2019-09-27 13:44:16","78","50","78","92","weiblich","57","1","37","0","Noch nie"
"7510","5936d625942f44ce980b6662a631b8f8","2019-09-27 13:49:12","95","100","100","100","weiblich","30","0","0","0","mehr als 10 mal"
"7511","0ade1d4fd0af450da870c40a4df09f57","2019-09-27 13:52:19","86","100","80","62","weiblich","10","0","0","1","mehr als 10 mal"
"7512","9058cd842003476fb92f5a5748ec1a45","2019-09-27 14:07:41","100","100","50","100","intersex","51","0","99","7","mehr als 10 mal"
"7513","f52cd9e7b706463abf24a48dfa5d7765","2019-09-27 14:13:19","15","35","50","15","weiblich","42","1","25","0","unter 10"
"7514","ef9abe95a8cd4fad8132a9920f1c6378","2019-09-27 14:17:41","39","39","61","60","keine Angabe","27","0","10","0","Noch nie"
"7515","a76ab59ef756486290130fffd727e602","2019-09-27 14:17:59","10","35","22","23","keine Angabe","34","0","15","0","Noch nie"
"7516","12b7bfb3ff364606a189201c0a3886a5","2019-09-27 14:23:46","82","79","62","82","weiblich","36","0","10","0","Ein mal"
"7517","b73e5356fb1f4c948cce37f274c9a0b6","2019-09-27 14:36:58","1","21","15","0","männlich","73","0","55","0","Noch nie"
"7518","8de9dd57ca68460ea5e566febc1af600","2019-09-27 14:46:40","100","100","100","100","männlich","8","0","0","0","unter 10"
"7519","f3229c5075424750870d3d7956c4b85f","2019-09-27 14:50:38","15","62","69","86","männlich","18","0","2","1","Ein mal"
"7520","67ba8b8032294f51b4791795596bb0f2","2019-09-27 14:52:14","85","81","82","50","männlich","53","0","5","0","Noch nie"
"7521","2d648d36f77848c984fc72df71e74d1c","2019-09-27 14:54:36","84","85","90","50","weiblich","15","1","0","0","unter 10"
"7522","1dfc13d0948a4f3db6a3e7e3ca070662","2019-09-27 15:06:51","81","50","50","100","männlich","39","0","21","0","Noch nie"
"7523","34eb17ef752f4fe3b39945ea4fbf074d","2019-09-27 15:12:15","100","77","76","81","männlich","54","0","30","5","unter 10"
"7524","55debc11979d4daab94a3d1f95c70ffa","2019-09-27 15:23:49","50","50","50","50","weiblich","24","0","7","0","Ein mal"
"7525","8f429010fc88461bb67e6fa940826f19","2019-09-27 15:28:22","10","67","25","75","männlich","79","0","50","0","Noch nie"
"7526","c68d1d0f9a0c44e09e45664b50ef2561","2019-09-27 15:43:40","17","32","76","21","weiblich","52","0","30","0","Noch nie"
"7527","ccf6ef74fb7943549fad294e128dd09e","2019-09-27 15:43:48","36","19","32","14","männlich","14","1","0","7","unter 10"
"7528","948910ba618c469ab24302113e0fa1ba","2019-09-27 15:52:50","0","8","5","10","weiblich","41","1","22","0","Ein mal"
"7529","108636d1f1e846fe8a76362c99570687","2019-09-27 15:54:59","27","10","50","50","weiblich","39","0","21","0","unter 10"
"7530","5bd7b2bf972d4caebc50aa852a8dd20e","2019-09-27 15:56:04","0","71","19","30","männlich","15","0","2","3","Ein mal"
"7531","2405761d29f04f2fba20b4616d8385d9","2019-09-27 15:58:42","38","44","35","50","weiblich","12","0","0","6","unter 10"
"7532","2e54a35534534848b7e5817fd287dd37","2019-09-27 15:59:24","20","15","3","10","weiblich","70","0","50","0","Ein mal"
"7533","56cf08888c284383af79aff73471d8c8","2019-09-27 16:04:51","65","40","38","33","männlich","11","0","0","14","unter 10"
"7534","a0b120e1106b4fcabe794be8eb99ff76","2019-09-27 16:05:42","40","55","47","100","weiblich","12","0","0","7","unter 10"
"7535","2ad97b85c6ac47b4ae6e296927213262","2019-09-27 16:06:51","50","28","12","100","männlich","13","0","19","0","Ein mal"
"7536","899cb88094e943c1a711178ee143b787","2019-09-27 16:09:29","0","29","21","20","männlich","42","0","24","0","unter 10"
"7537","c6edbd62f5e34d79831fe15f507468da","2019-09-27 16:12:36","99","99","100","99","männlich","15","0","0","21","Noch nie"
"7538","838b043c63a8413686edc3409a59a553","2019-09-27 16:17:10","87","74","71","73","männlich","48","0","30","0","Ein mal"
"7539","5cd79d3275ea48acb22d2357c3ec7a97","2019-09-27 16:22:42","58","66","43","71","weiblich","45","0","27","0","Ein mal"
"7540","6b4cde9447b94c20b4b8b4dfa0b2e7dd","2019-09-27 16:23:12","100","100","100","100","männlich","10","0","10","10","Noch nie"
"7541","b20c6a9a97cd4598bd4da062b1cfe883","2019-09-27 16:34:48","90","82","90","100","männlich","17","0","0","8","Noch nie"
"7542","a2310f9467e047b4ac80f87adcdc3497","2019-09-27 16:35:58","100","86","60","100","männlich","10","0","0","10","unter 10"
"7543","a3ce4a1110c045558447fcc006da1ab7","2019-09-27 16:36:14","0","0","100","100","männlich","14","0","2","20","Noch nie"
"7544","3d8fc12f612d47c68d2f61bb30468112","2019-09-27 16:37:02","100","84","100","100","männlich","12","0","2","3","unter 10"
"7545","2c193a05dc144013b21e9f4d174a5c34","2019-09-27 16:37:47","90","50","95","100","weiblich","48","0","30","0","Noch nie"
"7546","49976a4dfff74b92bb57478905455043","2019-09-27 16:40:50","50","50","68","26","männlich","59","0","41","0","Noch nie"
"7547","940a9e6e53a64ac8903a76965400359f","2019-09-27 16:43:50","80","70","26","18","männlich","25","0","5","0","Ein mal"
"7548","1f1bbb5c022f4ad4a8f5af917620a3d1","2019-09-27 16:49:15","0","96","0","0","keine Angabe","18","0","0","18","Noch nie"
"7549","a881bb65aba942428e355dd6dc7c43a5","2019-09-27 16:50:35","24","74","28","84","weiblich","41","0","24","0","unter 10"
"7550","4839761fb21142919c2caaa9a5307864","2019-09-27 16:53:40","0","0","0","0","keine Angabe","34","0","10","8","mehr als 10 mal"
"7551","23b607c23f224476bd0a4028f4b2be08","2019-09-27 16:53:42","0","100","100","100","intersex","89","0","99","99","mehr als 10 mal"
"7552","f24f7cc43ecc4532888b495bc3bff0c9","2019-09-27 16:54:38","100","100","3","100","intersex","9","1","0","50","Noch nie"
"7553","e063034b747d421dab760c2380ed9025","2019-09-27 16:56:44","73","100","66","100","männlich","10","0","0","46","unter 10"
"7554","61f7a441813d46ad8c9797e9829aed76","2019-09-27 16:56:59","50","22","50","85","weiblich","50","0","30","0","Noch nie"
"7555","8b2030dfe7ce4222bd00cb783c287971","2019-09-27 16:59:06","50","50","86","75","männlich","54","0","35","0","Noch nie"
"7556","a11603048c804a0193096affa784dfbe","2019-09-27 17:00:02","100","0","0","0","intersex","11","1","10","90","Noch nie"
"7557","bb2da7d5818f42c184b23a861d83d2db","2019-09-27 17:09:48","0","0","0","0","weiblich","60","0","42","0","unter 10"
"7558","fd98c6ac1b624f41bd3f624848aa8986","2019-09-27 17:17:21","0","0","0","0","intersex","99","1","99","99","Noch nie"
"7559","6161863701b64b70bf2814eefc5fcc34","2019-09-27 17:18:17","50","50","50","50","intersex","65","1","99","99","unter 10"
"7560","119901044db54e40a6be986c9e05c576","2019-09-27 17:19:49","0","0","0","0","intersex","52","1","99","99","Noch nie"
"7561","859c84f6a8bd4748a336b94139ab5010","2019-09-27 17:21:19","50","50","50","50","keine Angabe","9","1","1","1","Noch nie"
"7562","f189ba7d3bef454a8969c4892f75ea95","2019-09-27 17:23:56","100","50","50","75","keine Angabe","11","0","0","2","unter 10"
"7563","8588fefb269b47bb9c9a128c073b3d0f","2019-09-27 17:24:57","54","100","52","100","weiblich","11","0","0","0","unter 10"
"7564","81aae42869fc4130aca54db38db4cfef","2019-09-27 17:27:40","78","76","75","81","weiblich","11","0","0","3","unter 10"
"7565","3cceb30fa9384cabacb67a795f6bb49a","2019-09-27 17:30:15","29","50","69","31","männlich","46","0","25","0","unter 10"
"7566","0eac9b17229e4263b7c8f616cac6c48c","2019-09-27 17:30:26","100","100","100","100","weiblich","9","0","0","0","Ein mal"
"7567","4952c9995a30415890a9f6eb927356c1","2019-09-27 17:33:10","100","100","68","100","weiblich","10","0","0","7","Noch nie"
"7568","b97c0fa94f4941fd9f4e0a9a259be494","2019-09-27 17:34:06","59","100","84","99","weiblich","11","0","0","5","Ein mal"
"7569","d1a33f7fa4614188844049fca8d1006b","2019-09-27 17:35:39","40","25","45","59","weiblich","45","0","22","0","Noch nie"
"7570","aa11ce5f515240e6bc744a763839173c","2019-09-27 17:37:32","100","50","100","100","männlich","11","0","8","1","unter 10"
"7571","179f4eb0d34a410b81ffdf865360621e","2019-09-27 17:38:02","100","55","50","100","weiblich","9","0","0","0","unter 10"
"7572","f581f6814c9f43cb94aa063763695b48","2019-09-27 17:39:31","100","100","100","48","männlich","5","0","0","20","Ein mal"
"7573","7aac4da067ab4fae8384fe2ed6c68fe5","2019-09-27 17:40:29","30","35","75","70","männlich","50","0","32","0","unter 10"
"7574","170bd0c79ffd418c89de6c0dc8ede5ad","2019-09-27 17:43:16","75","100","100","100","weiblich","43","0","25","0","Noch nie"
"7575","95d9692caf80491a96df4e417240c4c2","2019-09-27 17:43:28","100","84","100","88","weiblich","10","1","0","4","Ein mal"
"7576","7e11987bf8b0424197a0659c90dd9c15","2019-09-27 17:45:03","93","82","67","93","männlich","12","0","0","5","unter 10"
"7577","d73e9ac8d35240899750fba81e6ff6b0","2019-09-27 17:47:20","100","100","100","100","männlich","12","0","0","15","Ein mal"
"7578","3f4c938a8aa94442bac8867f662daadc","2019-09-27 17:50:14","74","62","37","61","weiblich","51","0","34","3","Noch nie"
"7579","e931e1e85999440db434ddc2ff6ba22b","2019-09-27 17:51:26","100","100","84","87","weiblich","10","0","0","0","Ein mal"
"7580","2bc774548a844a68a7289bb71a30e539","2019-09-27 17:57:16","73","67","73","38","weiblich","22","0","5","0","Ein mal"
"7581","4909ed6f5cc348f9976d978c6a938a31","2019-09-27 17:58:10","65","24","70","45","männlich","15","0","5","48","Noch nie"
"7582","e971ef3b4c64411fb2873caa6a6be618","2019-09-27 17:59:19","100","100","100","100","männlich","96","0","99","8","mehr als 10 mal"
"7583","b15a743229974bbd997572a78d01ecd4","2019-09-27 18:04:44","0","0","100","100","keine Angabe","9","0","0","67","mehr als 10 mal"
"7584","2ebb103c39364ad68e1ec77ed0dca208","2019-09-27 18:07:27","50","100","100","30","männlich","11","0","2","16","unter 10"
"7585","10ad11560e9943fb92484993d3a74f01","2019-09-27 18:08:01","62","56","74","100","weiblich","10","0","0","1","Noch nie"
"7586","3e1ddd4dfb1845f999afe47b88d07cd3","2019-09-27 18:10:29","75","100","100","100","männlich","10","0","0","10","unter 10"
"7587","46c46c75012947e2a1a90de78167dd6f","2019-09-27 18:13:31","100","100","100","100","männlich","10","0","0","6","Ein mal"
"7588","ce19d30228f646ae80478204b25fa477","2019-09-27 18:15:40","50","50","90","50","weiblich","10","0","0","3","Ein mal"
